id,code,name,credit
3327,004570,역사학이란무엇인가,3
3328,004807,기독교와봉건제사회,3
3329,008738,국제·다문화교육제도,3
3330,007975,무역결제론,3
3331,009104,국제통상학세미나,3
3332,010348,정치와정책,3
3333,007405,기획취재,3
3334,007524,VJ제작,3
3335,007526,광고와사회,3
3336,010103,"Practices of Venture Business in Korea",3
3337,007270,물류관리,3
3338,009283,"Strategies for Asian Emerging Markets",3
3339,008561,카지노고급실무론,3
3340,009392,와인과소믈리에론,3
3341,007508,호텔경영세미나,3
3342,000313,관광경영세미나,3
3343,007512,여행사창업론,3
3344,005610,급식경영,3
3345,006366,푸드코디론,3
3346,501228,소믈리에실무,3
3347,501242,메뉴디자인,3
3348,007189,고객관계관리,3
3349,006760,천문관측및실습,3
3350,008573,나노소자및광학실험,3
3351,008042,중력과우주,3
3352,009526,화학과소프트웨어,3
3353,006317,분자바이러스학,3
3354,006320,동물유전공학및실험,3
3355,004832,전자공학특강2,3
3356,008097,전자공학종합설계,3
3357,010422,K-MOOC:파이썬을이용한빅데이터분석,3
3358,008648,시스템관리및보안,3
3359,008284,인터넷보안,3
3360,008670,사이버전쟁과테러리즘,3
3361,009183,리버싱2,3
3362,008289,컴퓨터그래픽스2,3
3363,010278,창의융합노마드(P/NP),3
3364,009187,부동산개발론,3
3365,007593,빌딩시스템,3
3366,007165,전산지구정보및실습,3
3367,006895,암반역학및실습,3
3368,007582,응용원격탐사및실습,3
3369,008012,수질환경분석및실험,3
3370,008173,지구동력학실습,3
3371,008160,경제성평가,3
3372,009317,에너지지하저장설계및실습,3
3373,007267,항공기설계및CAD,3
3374,009199,반도체와고분자화학기초실험,3
3375,009852,핵연료성능평가,3
3376,009320,해양학개론,3
3377,006448,인포메이션디자인1,2
3378,009454,제품조형스튜디오,3
3379,005668,창작의상디자인,3
3380,006550,니트디자인,3
3381,009647,디지털패션디자인,3
3382,009921,실용음악합주4,3
3383,009923,실용음악합주6,3
3384,009933,레코딩실습4,3
3385,003320,태권도,1
3386,008788,네러티브워크샵2,3
3387,008795,3D애니메이션제작기초2,3
3388,008800,애니메이션액팅기초2,3
3389,008806,디지털제작기법연구,3
3390,004872,영화미술,3
3391,007074,연기실습Project2,3
3392,009444,모발및두피관리,3
3393,009427,뷰티디자인실습,3
3394,009437,전공실무연수6,3
3395,009446,메디컬스킨케어,3
3396,009448,아트메이크업,3
3397,010092,GMSW-영상프로덕션,3
3398,010098,GMSW-IT기술을활용한로컬라이제이션,3
3399,010423,SM-소셜HCI,3
3400,008891,인체와생명,3
3401,004540,실용한문,3
3402,007342,우리의전통주이야기,2
3403,007362,한옥과전통문화,3
3404,007364,궁중건축돌아보기,3
3405,000381,관광학개론,3
3406,001430,법학개론,3
3407,004668,사회복지학개론,3
3408,004762,증권투자의이해,3
3409,009336,저작권의이해,3
3410,003146,지리학개론,3
3411,005561,패션산업개론,3
3412,005566,무용과생활,3
3413,501243,머천다이징,3
3414,008352,한국어의사소통기법,3
3415,008354,한국어문법론,3
3416,008362,한국어교육론,3
3417,006850,한국어의미론,3
3418,008487,한국어의역사,3
3419,010385,세계화와국제관계,3
3420,007178,시사경영영어,3
3421,007652,영어에세이읽기,3
3422,010365,언어데이터와텍스트마이닝,3
3423,004806,일본어작문1,3
3424,008387,고급일본어1,3
3425,004439,한국고대의사회와문화,3
3426,004441,동양문명의기원,3
3427,007906,그리스·로마문명,3
3428,004579,인지심리학,3
3429,000263,고등교육론,3
3430,009103,후생경제학,3
3431,009907,행정과경제,3
3432,003721,행정학연습,3
3433,009877,"Practices of Innovation in Korea",3
3434,006441,인터넷마케팅,3
3435,009289,"Comparative Managment",3
3436,009613,호텔관광경영론,3
3437,007442,관광인터넷마케팅,3
3438,009344,Hospitality전략경영세미나,3
3439,009343,호텔및MICE법규,3
3440,009551,외식주방경영론,3
3441,007263,미분기하학1,3
3442,004503,열및통계물리학2,3
3443,007102,식품물성학,3
3444,009335,동물자원식품학,3
3445,009348,바이오융합공학연구2,3
3446,006117,분자면역학,3
3447,009161,육종학및실험,3
3448,008605,시스템생물학,3
3449,009163,바이오자원공학1,3
3450,004684,영상통신,3
3451,004685,전자공학특강1,3
3452,008099,오디오및음성신호처리,3
3453,008280,반도체공정설계,3
3454,009248,캡스톤설계,3
3455,006980,광디스플레이,3
3456,009983,기초컴퓨터네트워크,3
3457,002010,알고리즘,3
3458,009175,보안경진대회트레이닝1,1
3459,009181,소프트웨어보안2,3
3460,009182,리버싱1,3
3461,007687,콘텐츠저작설계,3
3462,008288,컴퓨터그래픽스1,3
3463,007641,측량자료처리및실습,3
3464,008031,환경에너지세미나2,3
3465,008594,고급하폐수처리,3
3466,009318,에너지자원공학세미나,3
3467,008116,항공우주공학실험1,3
3468,009197,금속과세라믹기초실험,3
3469,007762,공학전산,3
3470,009019,광전자소자,3
3471,000785,기초시각디자인2,3
3472,006368,기초산업디자인2,3
3473,003279,컴퓨터그래픽,3
3474,005927,남성복디자인,3
3475,009918,실용음악합주1,3
3476,009920,실용음악합주3,3
3477,003469,피아노문헌3,3
3478,009932,레코딩실습3,3
3479,010036,무용테크놀로지워크샵,2
3480,008787,네러티브워크샵1,3
3481,008794,3D애니메이션제작기초1,3
3482,008799,애니메이션액팅기초1,3
3483,006909,연기실습Project1,3
3484,008685,보컬트레이닝2,3
3485,006169,영화이론비평세미나1,3
3486,008690,매체연기실습3,3
3487,009433,기초드라이실습,3
3488,009421,피부미용학,3
3489,009423,뷰티메이크업,3
3490,009424,크리에이티브네일,3
3491,009426,실무업스타일,3
3492,009428,전공실무연수5,3
3493,009726,ES-미디어퍼포먼스프로젝트,3
3494,010088,GMSW-콜로키움,3
